Firm;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004
ID;493386.838184382;497139.511674553;499566.788978372;500454.188270868;499355.344141064;495987.298761201;490831.770126805;484662.74663662;478178.519668965;472110.107653042;467272.19133068;463966.727646519;462414.79129007;462756.13443994;465026.899672359;468951.063530918;473102.64487093;475913.953676762;475958.934284834;472352.55600616;466353.91881614;459649.170793185;453936.047931759;450559.726383341;449338.620984321;449699.100859571;451047.402689909;452706.857461708;453979.454956881;454307.094859982;453294.037059773;450612.849666005;445917.717481036;438933.693686416;430142.937447793;420390.470124701;410644.672013723;402060.033654665;395560.3936203;390914.647344193;387560.136972131;384935.603136318;382515.984820058;379839.368680191;376927.436513651
IL;1296105.83254437;1290608.2518263;1285214.5110836;1281242.05221807;1279558.8488402;1280763.48913727;1283361.16550762;1285511.74955446;1285426.33829122;1281352.79470251;1272175.05822972;1260236.37901293;1248397.95496431;1239581.19227974;1236502.1338442;1240559.94930834;1248566.73184233;1256237.85186062;1259393.03271955;1255241.85604685;1246309.9150125;1236450.6586866;1229440.22404796;1227972.60704171;1230454.36618319;1234264.37657173;1236788.09715471;1235340.42884785;1228062.75832318;1216567.25138094;1203333.6588208;1190900.41663;1181790.13914543;1177737.8556888;1177707.91243192;1179987.45575278;1182999.9067764;1185156.93839832;1185260.35038341;1183390.74247224;1179995.34921996;1175480.64895256;1170307.99316845;1165001.55752005;1159787.83928128
IN;724599.433176922;718918.758031519;713766.428803522;709693.782567342;707107.522383885;706186.313544494;706108.276826624;705622.685609062;703682.594995621;699071.771885548;691273.866149402;681647.486235581;672172.748753412;664674.394426873;661084.835040661;662462.780590697;666821.976832618;671464.327141654;673662.665288835;671531.973650093;666410.454437625;660442.661371902;655750.595583875;653899.060378665;654306.554535628;655869.008227711;657439.858798137;657903.433003983;656392.962118388;653304.562373696;649304.522875983;645103.368282148;641367.753219293;638575.925570258;636514.182283796;634853.204218265;633281.941642702;631485.850433595;629219.607949954;626492.247122902;623389.233466503;619996.896926063;616425.045965262;612799.295089277;609129.022828493
KS;1637049.46562108;1640479.35819469;1643993.17787491;1646350.51208278;1646484.7953108;1643197.33542544;1636741.34744131;1627565.0694936;1616221.92628556;1603374.03098237;1589775.7543993;1576307.84280146;1564100.53029001;1554137.61519685;1547598.74739479;1545043.92761901;1545064.74506616;1545714.54528168;1545110.51707162;1541960.17643499;1536974.55896361;1531375.01430088;1526384.37568977;1522928.9054603;1520994.59746292;1520239.31980541;1520317.45367315;1520892.4080369;1521679.92493337;1522672.29406492;1523834.60485785;1525026.55342178;1525885.5753975;1526063.99802982;1525707.93698409;1525133.50519529;1524759.96890077;1525032.53986369;1526442.34229912;1529084.04426093;1532877.15779881;1537670.33436858;1543222.54571731;1549132.26749089;1555237.55634778
KY;630097.093920839;626142.41484607;622422.512327978;619229.325269958;616806.073886379;615234.803704847;613589.85836291;610660.85429433;605268.565288178;596259.067298779;583672.552746797;568443.863877469;553675.216456121;542700.672456042;538104.643967308;541556.244824539;550022.10106319;559339.656780325;565337.461657607;565023.6876952;560005.26534689;553088.365512523;547053.400237961;544070.276437159;543409.697801243;544486.67826952;545904.09306959;546603.938039386;545827.476969358;543934.683944638;541540.306049095;539260.480344066;537729.145854657;537400.856138541;538019.767223789;539119.512227017;540195.692007267;540753.186931792;540417.034374536;539260.886619101;537485.736271216;535289.793439807;532867.424507634;530405.723153045;527913.909150381
LA;334132.855683885;334623.449850027;336234.576565368;337811.937920426;338315.947295032;336964.716868058;333777.371726779;328964.602072543;322734.95745216;315442.669257489;307611.07288886;300114.374919521;293895.698311917;289838.833816814;288819.162470716;291230.295935487;295659.208243047;300298.083266753;303342.671170829;303395.986229203;300774.505405151;296243.422494464;290602.932718043;284546.794784972;278464.212544813;272637.3941544;267397.795291974;263141.6258856;260221.882362339;258553.94066612;257930.409212969;258173.966418378;259152.864858988;260704.619761639;262455.329033297;263980.959737016;264870.933745321;264737.183904277;263301.297153743;260722.48825023;257260.145269156;253176.462090761;248755.190577876;244280.867279992;239563.523957051
MA;68646.0591445945;65440.3995820055;62549.3289216204;59818.1510084468;57103.8317435299;54282.6421649063;51414.0116007814;48587.3435424422;45880.3314362479;43368.0401087597;41100.3738492182;39167.4055372482;37641.5362381423;36598.4742830278;36128.5430762083;36274.290436783;36818.5347071955;37472.566789117;37935.8594698212;37982.7901482662;37725.2810079766;37367.4159513523;37114.8239719097;37100.9504593396;37206.1122551973;37253.1536481684;37074.4454773643;36510.4416869651;35469.4708382924;34131.5487049407;32748.148974066;31572.5169541744;30867.6179712197;30817.3690688466;31271.02599606;31987.6261441085;32716.5033239325;33198.7759885574;33230.9729441297;32849.4193243706;32152.7766977139;31243.9867125833;30224.9335614257;29199.7591817167;28169.1835957412
MD;234553.954917807;231141.843822212;228267.23446599;225155.253880066;221031.148222117;215339.09565086;208543.63537351;201295.743025482;194289.680432534;188152.96291603;183313.032877857;179703.439027468;177147.057341248;175517.161148632;174737.397857985;174654.388867723;174944.956469775;175224.07657288;175149.995964198;174461.700275633;173236.254715659;171637.147122847;169819.466134204;167905.675887516;165908.891656249;163822.874444762;161644.623422627;159380.225997462;157041.062295757;154713.484512774;152509.561828849;150544.568209547;148948.80045311;147794.536036312;146947.868222237;146225.789840687;145446.592478669;144432.129276191;143045.130998318;141314.210727008;139313.620258229;137122.667690753;134823.443299537;132506.487396681;130174.79530032
ME;84352.3754598129;82072.6457710982;79603.4244066169;76695.5678613782;73090.9251898414;68609.0908447769;63515.6117756596;58196.9060151031;53121.5118460574;48787.5315617884;45627.561373472;43563.0960102444;42367.436048299;41814.5279054853;41678.7571186315;41749.9464072429;41925.2045597951;42120.1307080225;42261.0032105104;42295.559240072;42215.3778483995;42008.5154660707;41648.7706605205;41112.2756314775;40434.9914558651;39671.0197924316;38869.9170684031;38077.3403211395;37335.9337716837;36681.2397168243;36156.0967636062;35805.8515319487;35674.2772154544;35780.019866238;36060.2214530275;36432.7720616206;36822.1869062152;37152.307685188;37356.4536648456;37427.0768000588;37375.1400612249;37219.1614657679;36987.7280926393;36719.281024049;36416.9721139862
MI;650823.166712923;641546.268906093;632991.982906275;624518.390143191;615352.315339025;604805.412423636;592839.351619144;579512.643252312;564935.09116278;549261.638490405;532993.289804301;517405.987701741;503960.644461669;494198.433553109;489541.348025365;490759.246906262;496020.229964609;502887.348559745;508946.479192487;512250.907452058;512799.536640572;511131.457757665;507832.052916214;503481.969931926;498508.676698078;493299.457966689;488204.762892708;483646.411935798;479989.440613012;477371.46068785;475875.129457779;475542.872970032;476368.508987303;478176.970337223;480411.54225331;482473.508495261;483856.273576725;484082.995779926;482804.224094457;480198.827703236;476556.945317906;472181.274428941;467405.032302431;462577.81427572;457633.516276644
