"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
"16" 2 0.526315789473684 2 0.526315789473684 0.874570459390856 0.88131835386623 0.5 0.5 0.95 0.916356750977544 0 0.820188559871035
"17" 2 0.526315789473684 2 0.526315789473684 0.882035042165161 0.89141429314984 0.5 0.5 0.95 0.919762837351121 0 0.820235850408813
"18" 2 0.526315789473684 2 0.526315789473684 0.849601885328524 0.859392240074612 0.5 0.5 0.95 0.900850703949687 0 0.782081394608399
"19" 2 0.526315789473684 3 0.544904101558833 0.88440030899319 0.877573422193549 0.5 0.666666666666667 0.95 0.924985605302828 0 0.820804962779616
"20" 2 0.526315789473684 3 0.56111062091105 0.856506876947994 0.848020004239334 0.5 0.666666666666667 0.95 0.896530216578781 0 0.786000742294977
"21" 2 0.526315789473684 3 0.614446760960869 0.86310549660598 0.856754773010885 0.5 0.666666666666667 0.95 0.897190622743948 0 0.792313148925192
"22" 2 0.526315789473684 3 0.552736854199218 0.836905110383218 0.82365009537796 0.5 0.666666666666667 0.95 0.869703900283794 0 0.766735870527221
"23" 2 0.526315789473684 2 0.526315789473684 0.802879525573809 0.826183138429457 0.5 0.5 0.95 0.850251159571596 0 0.738253926128662
"24" 2 0.526315789473684 2 0.526315789473684 0.793196157293631 0.805915228098886 0.5 0.5 0.95 0.849510562944147 0 0.717302137187951
"25" 2 0.526315789473684 3 0.577476288643112 0.773032363828532 0.759941969983665 0.5 0.666666666666667 0.95 0.821897168708856 0 0.675265874275157
"26" 2 0.526315789473684 3 0.559207698243099 0.771098160013239 0.74709338118717 0.5 0.666666666666667 0.95 0.825616862807712 0 0.647475181776613
"27" 2 0.526315789473684 3 0.57151572908389 0.817708302698804 0.798811946564431 0.5 0.666666666666667 0.95 0.849006624297976 0 0.731861886111374
"28" 2 0.526315789473684 3 0.571725773966744 0.83273337253316 0.813603980755965 0.5 0.666666666666667 0.95 0.868326849585111 0 0.74055154698052
"29" 2 0.526315789473684 3 0.592524601323389 0.807098453999338 0.78979654115708 0.5 0.666666666666667 0.95 0.850829477274822 0 0.701046358303803
"30" 2 0.526315789473684 3 0.626956676204936 0.837139829019447 0.836626994206867 0.5 0.666666666666667 0.95 0.890306373351427 0 0.746410542168963
"31" 2 0.526315789473684 3 0.609917336346227 0.851619925659053 0.841587144615182 0.5 0.666666666666667 0.95 0.888918939491874 0 0.767581081425198
"32" 2 0.526315789473684 3 0.650459053554517 0.842986123993953 0.846454903705511 0.5 0.666666666666667 0.95 0.889473047172086 0 0.766402648971156
"33" 2 0.526315789473684 3 0.547725890510844 0.843104389960335 0.838291957822612 0.5 0.666666666666667 0.95 0.899013272115508 0 0.764755500072177
"34" 2 0.526315789473684 3 0.572569961801884 0.850318906678015 0.845770206364963 0.5 0.666666666666667 0.95 0.895693118180308 0 0.778895262732897
"35" 2 0.526315789473684 3 0.660382750512417 0.832229285879803 0.84211687100728 0.5 0.666666666666667 0.95 0.890830829211411 0 0.747393008318535
"36" 2 0.526315789473684 3 0.618817479121944 0.844154853923381 0.842528155014297 0.5 0.666666666666667 0.95 0.887941822597101 0 0.768802919065549
"37" 2 0.526315789473684 2 0.526315789473684 0.866929472319228 0.883419750401346 0.5 0.5 0.95 0.919822233312035 0 0.796621389502855
"38" 2 0.526315789473684 2 0.526315789473684 0.83977669587272 0.862718789359286 0.5 0.5 0.95 0.893423242160269 0 0.749516692129058
"39" 2 0.526315789473684 3 0.59566715482806 0.856504061367032 0.840932486926173 0.5 0.666666666666667 0.95 0.888981513581478 0 0.770146184646296
"40" 2 0.526315789473684 2 0.526315789473684 0.839103331447046 0.857890572705588 0.5 0.5 0.95 0.876487793023066 0 0.7430680387575
"41" 2 0.526315789473684 2 0.526315789473684 0.8295141475052 0.848690876339872 0.5 0.5 0.95 0.871184750599171 0 0.732218584548394
"42" 2 0.526315789473684 2 0.526315789473684 0.815748153160228 0.836501511160311 0.5 0.5 0.95 0.875835478506991 0 0.708292306273209
"43" 2 0.526315789473684 3 0.53164085380809 0.817285582415515 0.810520063867736 0.5 0.666666666666667 0.95 0.880057399338653 0 0.731587286101183
"44" 2 0.526315789473684 3 0.551390777802595 0.827770248152676 0.808110479771939 0.5 0.666666666666667 0.95 0.867119145824504 0 0.73558224659732
"45" 2 0.526315789473684 2 0.526315789473684 0.846236940423606 0.859815450085169 0.5 0.5 0.95 0.900179424857659 0 0.756316904077934
