Firm;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004
MN;274108.264722576;267748.430762461;258133.047935814;251410.481500419;224352.336615;226496.864733397;215739.834640683;211019.158181005;198059.997865452;180314.070601068;152254.983344458;159553.873603217;156116.403299093;173212.773479751;172483.984682073;178144.164055394;174552.600359023;170755.392211166;175899.165858625;179084.10649227;145588.89495371;134504.621675437;232573.257169314;233834.670937752;236805.484220427;273620.726754605;276892.83166002;285963.033726687;337571.684602051;351641.872414568;349899.284506893;357226.938283721;317376.88683676;355556.07446061;399755.505587141;422633.357038107;396850.831389411;516310.999698293;467781.959658472;502252.685436768;507546.540663301;648510.036436713;396023.391626171;438282.522923852;356281.644173979
MO;253917.820844566;243747.733944287;238522.002735787;237014.074798205;214788.177765432;211122.015441688;210783.794315569;225612.126373115;217437.848876862;200565.542470933;158686.431623788;165229.527303417;160186.614563978;172085.958831416;168042.472504145;174317.996364882;171067.004124624;163176.266323464;160079.022241893;214172.714636072;187683.611798845;179799.512459508;150106.662499626;148372.895196048;149293.838652312;150722.502119869;140080.534271891;190918.698240174;242331.656593216;253990.673528224;246684.316581505;253636.903478249;253005.890537339;251928.790251643;278547.865436577;311587.642306902;330366.454692854;328320.383818565;341729.662148867;345820.969048025;351123.224135731;344864.656631072;361431.409784383;357141.305120902;360228.135085128
MS;221040.484042444;214785.851446902;204941.606129855;204192.546891142;185385.95301647;188449.091304126;181810.101631441;171940.586663583;159020.176772573;150271.237724644;130893.634594811;137034.552124872;137219.480136514;139728.45092217;146745.37604448;151539.702864864;152051.381016514;141411.130526253;136823.392314695;117220.788719922;106960.318276096;102336.936319155;101779.633618994;112520.79838412;138279.539917747;145145.43011405;146587.927317266;278968.619953002;309621.501042386;323123.928597664;290293.324942126;323148.312823624;264061.312415939;316404.916638798;293549.791795996;344268.177171519;388972.335461344;460457.949765409;523717.797735506;509312.757280639;420885.480449336;484122.081146685;468682.704223266;451402.576188775;459721.301276703
MT;105111.36583741;98745.8145964441;97960.4859084097;98724.6599397317;92029.3842175011;90568.0711088895;92273.9469754652;96809.0278391833;94035.0458254864;85910.4408948793;78484.2413211827;81705.5554805501;77370.224767399;78642.8941417755;83948.5597450989;87549.0610112723;86877.3269032708;85125.5323583448;88716.5389362717;75694.2080663742;60134.1729988519;59534.1864547378;63197.7671070406;63164.8623286853;66718.1093663853;66615.368385874;69903.6372872967;109034.819394898;170020.113966462;196790.734172061;216296.002227885;228693.948889508;225537.017218059;236280.007627347;221764.652937017;258769.343142557;247336.878988301;225474.55514486;305405.552556148;298867.225325627;297562.310983409;268156.588824449;344112.667271621;324492.635457146;256045.290573165
NC;252063.86216947;245498.568434415;237028.960536728;240688.279938871;227204.052725211;224289.954921161;212775.428790492;209579.490161008;193067.572534409;177201.173131248;172169.004183165;172853.21608198;166155.256467636;172974.717795199;173655.608396013;180425.469877164;168689.637883805;160863.523526803;162748.270573155;168938.523751942;143876.035304058;132428.93400394;131980.382403318;131885.036857347;156529.810494939;156449.738461641;137018.777872904;241746.803897036;274367.03213921;297967.571419493;274165.017751158;311447.093147902;272547.243329413;259759.420659681;293125.362596755;353643.338977532;319658.472384343;392804.390197875;408372.437548587;589688.026311281;515717.999961008;497237.527877296;478729.21928916;452782.306338322;600205.366303525
ND;255224.510172065;250714.785110506;241561.411152752;235336.741812374;204168.05875404;190405.776809349;190995.64061955;187211.351427027;178866.182597015;152315.555714987;117702.355259443;125632.252763424;124804.292343493;136522.435290799;136084.852552539;149237.589931246;152395.919511265;149726.915229946;155405.109258847;126489.454524005;96593.5341475353;88158.9635915137;98740.1679247484;110634.78725461;127976.383321147;133399.1854743;138391.306971021;146389.694446739;226747.616915549;270567.403436152;299435.486806238;297820.795186996;314362.016902371;368091.874765923;341306.150965533;401656.619772173;359045.657783574;356572.344474742;432139.840119722;417208.791592738;429338.6757409;363597.291399442;336373.517804236;335697.082702617;385598.277370349
NE;180103.87642103;175657.900749536;171961.959459134;173931.809816942;153642.282722188;156930.43709133;157906.867985892;165420.112641683;161805.693058315;152473.174543722;142666.415284706;153621.589889306;156347.693231445;173113.577435537;167546.392750592;181701.358553781;177279.664923631;170577.388899705;167905.830832113;171255.616505702;137547.738688603;126778.034042588;528844.925288376;500917.208684273;390313.324808121;580220.265140259;670701.459231536;516371.513127718;531072.702821038;497648.582466091;456785.230485397;534696.395588627;436719.986099889;504339.876439007;462007.09278478;545006.134710781;461477.219072807;531502.263661393;658820.428861848;797661.865027406;642034.583355566;609473.229660963;534673.262011337;548492.020473984;614564.999675463
NH;14058.7674960678;13929.6291166807;13397.3630731587;12921.4087750352;13513.7159826229;12850.9778906064;11276.9181915124;10422.4977166088;8868.59520967544;7231.19991317119;6327.16533680739;6207.3273815976;6127.62960820893;5945.02905965018;7011.8236402893;7676.98870171683;7200.06131040997;6780.56928070703;6311.90299420883;7697.9882116649;8369.88507781118;8686.85681993031;9735.90062906511;10101.2820334695;11458.2841716589;11669.3313346842;10567.8999774331;8393.85362886901;9315.48808806495;8697.50397085622;8686.04286458032;8255.80310787082;8936.52228962242;7326.28618650511;7693.82871607921;7950.921022437;6591.77740884549;6643.77971124408;7916.80886882772;10692.4490910133;13111.5495269968;10995.7006342146;14515.2407282839;13861.3064763142;15455.4415771559
NJ;50888.072473487;48929.1189369787;47522.2091048502;47674.9701315273;46958.3151645869;48392.0113847751;44537.0764323985;39401.3942731571;37129.1841351121;33771.5883027236;30168.3298697279;28167.5186766392;27465.8076889613;28376.1254202043;31061.8346029448;29831.6803199287;32115.4904289918;31990.2547864618;31496.0955941179;47151.5363309853;48987.1581241124;47885.6176311721;43634.4493020698;38794.4850215347;43566.8776917871;43795.4764308937;34429.8658803515;26680.3719445544;29119.014538881;26558.8181021679;24870.4525804387;21318.7979461829;25428.3747795659;23928.0313928525;29016.7599045553;28660.5566055274;23280.2251020954;28245.7358886954;29317.7631317015;48471.1429541858;55577.9191542199;43575.2707526143;47142.118923861;45571.5119948939;51166.2808017329
NM;102218.463718109;97790.5227873389;90545.9731516663;88372.5832426597;85895.0987431607;86515.5025763656;73759.8980581841;61921.8890469167;57174.5732077245;54769.8050676335;46582.6560391006;44612.6781436087;41703.4192848631;40770.8361300399;40330.5059431;42788.2469564946;43111.3366287575;45751.0727571756;50616.7876262129;47526.2337701433;42779.1039946561;40406.1679116206;45220.0612595796;43381.601799804;52767.8321654177;55831.9025864103;55369.6229480746;86902.8409944887;92340.3838005816;96214.424022425;94369.4225433267;101722.283764879;93932.159393031;98708.6579469478;85306.2645685562;105768.135855687;96203.4021232408;91717.1341827988;108952.734788383;114599.97594869;118287.92500056;109388.641470804;125515.534098156;132506.905474478;102628.536515438
NV;11567.9910668719;11022.9262604896;11556.5688405091;11599.4043274656;13041.5309019237;14339.2902782914;12802.0900160281;14377.5228352314;14792.5443850611;13739.6651497417;12897.4179423184;12604.0628503909;12723.8239137148;11838.8395743474;9972.99187109415;10436.6448685681;10260.7541473136;10800.9273854272;11643.243132382;9401.60443828213;7424.53373828621;7966.45603036852;9915.89097741422;9541.55843446669;12293.9847334152;12275.5450340229;11055.8508250729;10050.7132042112;11613.2511132827;12724.8205504666;13567.7360795174;15138.0801898205;20456.1082003841;19228.9864298277;15528.7669357468;19760.6887835811;17616.0220304235;15486.5901269537;18047.8016409567;18161.1978422905;21208.799480262;17176.9018933355;19495.2767298646;17308.045190605;13061.0120091244
NY;206987.626856992;203273.997477647;195241.619228228;189458.66194519;182228.126738819;173032.213608749;154074.871159307;143522.354336144;129237.10206744;113446.875416555;102726.711997117;99820.02814112;95752.5187763117;99027.4196950317;103635.679978408;102569.009450237;102649.410219342;103075.15527361;101924.102138685;116141.091784079;111821.455928666;108979.212605469;113042.871057466;118226.024029087;142401.84521912;136004.325646416;122032.666168711;99638.5030269691;116604.42631737;116519.467247985;111753.953521167;106152.48863939;114545.436587783;111482.731348823;125581.226807573;137347.946854985;101956.739853568;129595.83144995;146321.366589563;182693.464369791;194534.567047414;153821.079959782;165514.107267916;137665.210352481;160897.849079213
OH;175318.786345417;173271.514250165;169884.850050726;172582.135176729;146408.7028954;139067.597831429;130600.854684229;131241.627673025;126489.673075968;117452.728190326;97858.8483474649;98212.5196855889;95147.6390438477;102506.475483821;92953.275595263;97188.817107797;92194.7661355399;89143.2477424045;97889.3008250662;95221.0718334624;79784.1115652635;70021.3162582747;65046.9510920911;66749.6698489897;81716.0319056536;79684.9763297584;73277.3599387603;100053.898963791;103213.949818539;106787.952518289;105091.552480803;109123.621288381;111584.151058412;118876.383319684;126491.252645405;150571.932262329;133880.73695354;130887.378628724;165014.29351329;177058.287982408;174725.005290933;168488.151260432;166954.217716999;143307.579930996;151933.589377694
OK;943699.360907346;940223.885906254;844456.1883669;787029.300147161;619577.701631206;557326.997449253;546291.506058476;479781.74145453;425718.773538374;277360.436433372;156401.645090066;166327.940884039;165033.846677321;183059.924178403;179566.912689468;185119.113153978;187353.123111906;176248.480475574;167618.082611357;149059.735080634;118033.180821144;107327.304226038;191400.525919776;186493.052465794;174439.985732165;212020.587382636;210500.490515402;202784.801625949;221397.011035114;265887.997697117;281007.502625471;329536.861079781;326671.942939416;322098.706429252;277854.934258045;303083.948148416;205341.577161206;308462.107116122;303976.736240676;374986.331098887;383907.217063764;355038.194087682;308214.408056589;356475.981237818;464269.190421072
OR;173333.011488674;165587.753637946;161907.622510644;158919.504898181;148880.85092191;142317.566068385;132129.489308113;128691.224322569;122720.76146114;115981.548514715;112930.188455738;110877.304892544;108005.916033627;111832.953873038;105511.965444051;113441.392675792;105051.768657662;102291.457500081;117292.112401051;109429.722315481;95684.7944975171;92938.8441751139;93454.94170787;96459.6078666386;118763.741428049;122324.044534193;116639.5892318;143190.026731397;168396.953917135;173150.649499964;166910.573452876;169735.569462885;169001.311512637;170745.225741866;166849.057952823;175301.920163819;173764.741103478;188394.498803845;204894.242721415;227369.333510605;169067.966879771;248350.647806975;232247.152442667;217992.642331504;207157.634015145
PA;162621.936127155;158104.129456014;152178.649946196;150626.165295387;141508.860332816;134927.678705686;124287.929050731;120436.286034686;110186.871191256;99142.4025154238;87427.9668928754;86957.0646295922;84498.9822636186;88213.3135607778;90751.2226520211;93018.0903345629;94347.3005447858;90596.1338433683;95781.0297065165;110152.721828952;107496.852969155;99488.8989943887;108336.623822829;113815.531539909;125224.226729344;129831.830906431;120186.047639129;134716.566869996;154451.493453297;151835.855223204;136347.561525272;138370.761267837;139535.182267857;138334.998822107;151245.456611178;180817.992653836;141111.442717701;177033.571844913;198249.181522655;237819.055325703;254316.165797933;227162.216587247;230609.139014868;186945.672023157;225491.029057919
RI;1666.23718758094;1593.61363757473;1457.94840190956;1387.52002373634;1462.50611788434;1450.37848978332;1395.38458240345;1400.6867203434;1342.46350384357;1194.71912477583;1020.67800241892;906.138956954959;829.517201493749;798.602344048539;1227.53187706686;1260.9801836023;1424.74060675888;1488.64437177322;1410.08907583491;972.843975087061;985.358408927487;981.287387991894;1228.46316981439;1329.85480905983;1800.31713596498;1908.14286831613;1705.4273706587;1460.93255689118;1596.66309943272;1522.40192019067;1435.58485357927;1433.30086444984;2808.00902097511;2379.60145603372;2366.70119259041;1901.30680986552;1360.51907838372;1355.44622942291;1670.39059785327;2578.07649619344;3345.91480108624;2540.56684255538;3463.60785308772;3434.47727382644;3873.99725785374
