Firm;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004
ID;0.383965793126944;0.344781337951281;0.345022982464208;0.345905833830251;0.361159454548642;0.39365888335477;0.396123461315366;0.356741817822342;0.35030690437769;0.402325800187658;0.406341869101527;0.427560975120323;0.474939703689276;0.72038863249335;0.94937139164736;0.776977018960989;0.719466022209697;0.69406580417447;0.705413554993339;0.740655696065353;0.910685989471653;0.966110655456448;0.89178759233777;1.01125201528316;1.0014843100378;0.95505604987461;0.868005537081563;0.846566207931971;0.949842162365725;1.09891602481924;1.04360226021778;0.947896287786261;0.958568188440922;0.99938886893395;0.962715607349931;1.05424286454951;1.09573883138173;0.976177035852073;0.901079687638337;0.910703336446523;0.930347285610895;0.981977227960205;1.08164627402398;0.955957700755557;0.996268391633353
IL;0.357153851791069;0.397212959094043;0.407328957988739;0.416815049060185;0.421939423860675;0.428577182102507;0.466100927097463;0.414042567669339;0.40426895574814;0.42291911132483;0.469113499008605;0.46510734506107;0.498253496647391;0.746604227913331;1.02158192501209;0.881245443211834;0.85912681436332;0.826052179491644;0.829992020901109;0.91205837080471;0.967865633863556;1.02208053283345;0.879148748377723;1.04715307128759;1.08755310048482;0.921129585930042;0.896022709954996;0.869262188878544;1.05506462517695;1.01211761927145;0.942427307478102;0.933429070563299;0.911025050566453;0.912104396508467;0.92097443189211;1.00993004338225;1.09517686991997;1.02370891687193;0.902218480071818;0.832233956056996;0.821662230371549;0.822295511593253;0.810576537082049;0.864077368068425;0.942342360947246
IN;0.35158018798704;0.403416186375092;0.407295606641142;0.411040808624596;0.429603620608715;0.428320395945648;0.47894522057512;0.425833969413132;0.419939837352173;0.433275406047462;0.488264040784346;0.446654077040646;0.500105344030759;0.754293421149727;1.06729093822717;0.853563901460981;0.82823328012922;0.753480354675041;0.800862550480241;0.894734836623061;0.987222695875695;0.980449327987457;0.824992083962348;1.0649408533599;1.01516276369641;0.878513931175162;0.840052674409028;0.835876142737889;1.08669782662905;0.966325802495768;0.92600300756126;0.906183229040697;0.854396779417399;0.880137372921449;0.860847961697528;0.981328457481075;1.10186152487715;0.967454425723383;0.848066591381883;0.805281723524331;0.785089426232779;0.785227338692922;0.811490668021239;0.860008804921529;0.984338062162338
KS;0.378264000974297;0.41954015672107;0.465086626562462;0.47124815822218;0.484975782104048;0.446859167540691;0.512815880915936;0.467657389566302;0.433627865956522;0.424423340475163;0.454132925017571;0.441756669582306;0.508828322075122;0.764313724966475;1.01066188497892;0.859757106093749;0.771869586358104;0.749392326615683;0.775142621443069;0.902300444095073;0.971865023838236;1.00203550388533;0.92986664784918;1.04400018632222;1.01987670417601;0.94067682909986;0.933791361498745;0.898605084036564;1.03755634876698;1.06526190640217;0.911867988350922;0.93102485976409;0.934890275088482;0.953013439357173;0.929547071158519;1.1137846286201;1.09730681098105;0.940815223115541;0.810992930998221;0.765977557497525;0.783094845548849;0.804587376901488;0.864003161446985;0.857499562361303;0.89628872763964
KY;0.360421682554442;0.392969651957833;0.377098844259907;0.373168683104971;0.394984018667297;0.412740971195553;0.429971320339301;0.402132403746703;0.45956562122097;0.423552263602897;0.47297391726027;0.422772321966441;0.48563610024537;0.623570971836651;0.796406350955625;0.70228431828653;0.673885184373094;0.723576401017924;0.791104540982155;0.835986511950977;0.933101695827143;0.983746684131255;0.929825861741074;0.96307422762118;1.02753887296217;0.923284653851631;0.865928867939003;0.854953615144209;0.977121216511598;0.97436420428681;0.953016197669652;0.957916407328447;0.955954730609596;0.977552494815376;0.98342921627838;0.98791676707049;1.09407504581844;0.953966248272319;1.00280415299872;1.01099100139733;0.98561666087426;0.974606294816864;0.944538595366133;1.00817900481099;1.05649647054751
LA;0.425017820308639;0.452737868046648;0.444872558645723;0.444635862138581;0.442733444275323;0.422848781333925;0.478487809952644;0.491302698589179;0.464496348112337;0.450087469168983;0.481041990436156;0.514506086898046;0.550448421355167;0.882065197982699;0.976212117550687;0.789504809965732;0.806978832182725;0.842283178395372;0.884038851402359;0.919352896063914;1.05080840052481;0.963009657207901;0.870499875735019;1.06333752862524;0.99002614642332;0.934902116983035;0.88124948012272;0.9729024990392;1.01362415344773;0.977146657200062;0.951118819400428;0.917909638479336;0.909081392182698;0.942686459220863;0.966131345669764;1.04515362654741;1.04983555817776;0.979576020515241;0.896037764609503;0.814821329958637;0.84009341020336;0.771656081264202;0.768444057906104;0.880113627490253;0.946532574668082
MA;0.321490133608008;0.321310011018398;0.324017868169177;0.345789408535641;0.377873475913556;0.398529207136997;0.411759525773431;0.392420418914821;0.411741906989057;0.421010230449698;0.426690185299821;0.426213542899024;0.473404781407516;0.533491986543995;0.577040923479451;0.591186034184515;0.625815156491634;0.649296133649816;0.67600451617623;0.74787957388934;0.815282966351963;0.926219637648447;0.985019192000488;1.02817748820691;1.05939585071641;1.0721600102905;1.05471665541577;1.04425597531986;1.14133904284198;1.13461856321652;1.17585576139419;1.2137069686619;1.21346458861589;1.21693397993231;1.23688484951762;1.29483513734991;1.46304504053295;1.422185223114;1.28058042982676;1.10728956326171;1.13876747081392;1.19436185731962;1.26806981471216;1.2995565653991;1.3067643816191
MD;0.401369948600293;0.42437073181573;0.435784619219601;0.460658361592342;0.435843134157051;0.449634781614651;0.500559908202623;0.418715835311788;0.438451369452702;0.460082095631324;0.500175135072426;0.482161677051518;0.538085811175971;0.735936521202613;0.910670392564686;0.858761393324498;0.84017617267797;0.796402315209601;0.801783564088156;0.890277141713224;0.878326606340248;0.967303381896376;0.880735291255468;1.05998055112855;0.983657415644988;0.916062998954106;0.841665155413758;0.867310425484055;1.04887470256329;0.997934894390093;0.974761103102288;0.989563863458291;0.979367540632408;0.990823834279875;0.963618107361375;1.07246739356381;1.16241776451381;1.09680334362167;1.01551647719554;0.98158613941618;0.965430742907151;1.01169577558264;1.08824579948685;1.09039036863278;1.11693929575375
ME;0.374929124481774;0.238740076501621;0.237315781321403;0.253787239837263;0.375247007172404;0.551385481416263;0.41142007121951;0.289630464765782;0.278291446999934;0.331507567653446;0.389894711347531;0.36154349216363;0.363951065393431;0.769549325570492;1.05466779913035;0.61913454760344;0.908541706182337;0.804139968452735;0.646935696394162;0.717249985383549;0.767587557494768;1.07396689485026;0.831902418523035;0.818113355855414;1.01588211600207;0.80013562538133;0.757086040534239;0.973448493108391;0.954097369227838;1.18610185870049;1.18650312758776;1.07432758145604;1.05776288912037;1.03469585998626;1.14042742915282;1.0859222639655;1.0821989207909;1.03888425771758;1.16058735562003;1.14112628438767;1.14938326993857;1.2377999034736;1.33196470395676;1.34527525311758;1.27275933720029
MI;0.347868123181805;0.358009268443682;0.374938861985778;0.39069380396293;0.383221313674409;0.403553735693875;0.44677197113184;0.429113981132977;0.415668928091368;0.421841880909536;0.439469805789603;0.45135322631863;0.475114131844379;0.684019822796618;0.858052211577637;0.736562974432844;0.727531117411425;0.713054477147153;0.768224142377026;0.808499717578455;0.843307195714167;0.912180778886667;0.806126047281009;0.940364252850552;0.928223523609394;0.817918542873428;0.812357373158408;0.810136365552434;1.04874187500229;0.956982443289999;0.879661509154002;0.847179877112777;0.89808500319651;0.866374545161136;0.873724886681589;0.925047738243346;1.01109596147458;0.972424579760516;0.900295388873273;0.841148320220013;0.828801719100999;0.847414283626176;0.902902445897042;0.938391627935337;0.987094001330343
MN;0.339772371847109;0.369878222635235;0.398641624768948;0.393382456137478;0.417406290028;0.457079695455038;0.45035930693544;0.419866937653954;0.408317498856968;0.444781152693051;0.482632259876999;0.460790758698303;0.495119947071584;0.720345075111868;1.2149556529721;0.878361671297073;0.922778752338003;0.761968296877327;0.751854736431113;0.813300897308479;0.919152099206251;0.983270491479776;0.875361828302778;1.06312045851953;1.00199549043105;0.888751869899796;0.879736284402547;0.842504729579932;1.09751151960394;0.989037341649871;0.960151454178545;0.890340696220325;0.870311866588859;0.933466132781095;0.85844877458827;0.953703930269921;1.06396468696892;0.911145470165409;0.809902766838742;0.753104639545386;0.742326597941274;0.755796367026011;0.767647490756768;0.814339815714536;0.940966493277152
MO;0.342591273623297;0.402636665501281;0.432477852057528;0.424358892814416;0.431442614515819;0.42307005194573;0.480136711525565;0.43598054283941;0.416876561300329;0.484494090397411;0.499409692285595;0.434790640614024;0.534102596531943;0.746710373551344;1.03370799369032;0.814765441542337;0.818700928536782;0.740794433922406;0.837536853058346;0.891954957589825;0.982281032549099;0.970159916540024;0.856152183738175;1.06402534446481;1.02057598349689;0.890112182295549;0.846487499930194;0.830537198395454;1.03867683218215;1.00260747485685;0.929982403959922;0.903302978419713;0.875847759118671;0.903948723590444;0.899209683173761;1.00183060031287;1.0446358107308;0.960431932282659;0.855042048332253;0.802391212467967;0.810393813262669;0.800441444595426;0.789076024132766;0.86289472021215;0.906544174504285
MS;0.412720342870735;0.438655457349845;0.442547767298821;0.45267730894677;0.435286426195554;0.457570690424763;0.517253396719317;0.59037693255399;0.49580161986816;0.490451197792129;0.518149415908312;0.529254678973912;0.579447380739096;0.734374718733312;0.882442488758402;0.730081227823607;0.835497045850442;0.808214781183275;0.948683472159858;0.935180466894769;1.05716342628032;0.919074945069479;0.877545085020781;1.03547810542269;0.990845582435531;0.899935847297261;0.913250762172765;0.906190847600843;1.04896606321948;0.931670600942062;0.955993649706571;0.917575122574516;0.895657434822122;0.935361061762522;0.96988474121093;1.00498057160164;1.02454080489939;0.947579080259106;0.914821517888569;0.824338965520205;0.781946421136085;0.776236723646029;1.06182038317909;0.866073623208723;0.932532864806056
MT;0.373082968822514;0.406844512075065;0.40222694697288;0.383347140020491;0.354902931402799;0.351028243649812;0.412203097753214;0.372228209974153;0.360203488814978;0.404853150207201;0.417820665480815;0.390814238237908;0.535109233767833;0.903386631105436;0.920287487056665;0.781696770999522;0.63504391692796;0.670179865881438;0.742710781114035;0.760249821943544;0.927406907374134;0.904279685954362;0.86145491013628;0.939370530165805;1.09189189543237;1.35372889552684;0.963496993856919;0.866906084747772;1.08652401355804;1.0132841528942;0.995804947473877;0.901278881868711;0.993538351509403;1.00064373494028;1.00987478324519;1.00628092162578;1.0927799214476;0.960245710429534;0.926638866143481;0.884856742225264;0.926628329744572;0.968128895246149;1.0029539415339;0.968610957448342;0.982048801707149
NC;0.348284579266554;0.373621351011795;0.368899716976854;0.359865285024858;0.362534629481864;0.379415331891394;0.420939030410201;0.394255308306151;0.399971539880411;0.421471455716393;0.435928701276957;0.437236671728877;0.492066464664365;0.587743833369564;0.711107395625273;0.652167858285814;0.685392389569621;0.702179048645762;0.778979751158824;0.80708445045575;0.874039397935395;0.925211799461456;0.897036236147107;0.994019759967561;0.989024113145208;0.898346410578757;0.88207003819491;0.90147300292384;0.969888314583844;0.991299298805713;0.955127745722933;0.930134426784846;0.914887936518351;0.94237754100882;0.956930841539465;1.00941257418736;1.05685865553464;0.988770830242214;0.97851159993557;0.959062018193461;1.02673541851601;0.954986101810994;1.03222370527485;1.0572053741127;1.03136682208564
